,n_estimators,learning_rate,num_leaves,max_depth,boosting_type,subsample,f1_score,threshold,best_report,confusion_matrix
299,100,0.05,70,5,dart,0.7,0.46174477696216826,0.4,"{'0': {'precision': 0.39473684210526316, 'recall': 0.2777777777777778, 'f1-score': 0.32608695652173914, 'support': 54.0}, '1': {'precision': 0.5411764705882353, 'recall': 0.6666666666666666, 'f1-score': 0.5974025974025974, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4679566563467492, 'recall': 0.4722222222222222, 'f1-score': 0.46174477696216826, 'support': 123.0}, 'weighted avg': {'precision': 0.4768859019859548, 'recall': 0.4959349593495935, 'f1-score': 0.478288413601245, 'support': 123.0}}","[[15 39]
 [23 46]]"
300,100,0.05,70,5,dart,0.8,0.4876694214876033,0.5,"{'0': {'precision': 0.43661971830985913, 'recall': 0.5740740740740741, 'f1-score': 0.496, 'support': 54.0}, '1': {'precision': 0.5576923076923077, 'recall': 0.42028985507246375, 'f1-score': 0.4793388429752066, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.4971560130010834, 'recall': 0.4971819645732689, 'f1-score': 0.4876694214876033, 'support': 123.0}, 'weighted avg': {'precision': 0.5045384879634278, 'recall': 0.4878048780487805, 'f1-score': 0.48665349727877444, 'support': 123.0}}","[[31 23]
 [40 29]]"
301,100,0.05,70,5,dart,0.8,0.4876694214876033,0.5,"{'0': {'precision': 0.43661971830985913, 'recall': 0.5740740740740741, 'f1-score': 0.496, 'support': 54.0}, '1': {'precision': 0.5576923076923077, 'recall': 0.42028985507246375, 'f1-score': 0.4793388429752066, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.4971560130010834, 'recall': 0.4971819645732689, 'f1-score': 0.4876694214876033, 'support': 123.0}, 'weighted avg': {'precision': 0.5045384879634278, 'recall': 0.4878048780487805, 'f1-score': 0.48665349727877444, 'support': 123.0}}","[[31 23]
 [40 29]]"
302,100,0.05,70,5,dart,0.8,0.46174477696216826,0.4,"{'0': {'precision': 0.39473684210526316, 'recall': 0.2777777777777778, 'f1-score': 0.32608695652173914, 'support': 54.0}, '1': {'precision': 0.5411764705882353, 'recall': 0.6666666666666666, 'f1-score': 0.5974025974025974, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4679566563467492, 'recall': 0.4722222222222222, 'f1-score': 0.46174477696216826, 'support': 123.0}, 'weighted avg': {'precision': 0.4768859019859548, 'recall': 0.4959349593495935, 'f1-score': 0.478288413601245, 'support': 123.0}}","[[15 39]
 [23 46]]"
303,100,0.05,70,5,dart,1.0,0.4876694214876033,0.5,"{'0': {'precision': 0.43661971830985913, 'recall': 0.5740740740740741, 'f1-score': 0.496, 'support': 54.0}, '1': {'precision': 0.5576923076923077, 'recall': 0.42028985507246375, 'f1-score': 0.4793388429752066, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.4971560130010834, 'recall': 0.4971819645732689, 'f1-score': 0.4876694214876033, 'support': 123.0}, 'weighted avg': {'precision': 0.5045384879634278, 'recall': 0.4878048780487805, 'f1-score': 0.48665349727877444, 'support': 123.0}}","[[31 23]
 [40 29]]"
304,100,0.05,70,5,dart,1.0,0.4876694214876033,0.5,"{'0': {'precision': 0.43661971830985913, 'recall': 0.5740740740740741, 'f1-score': 0.496, 'support': 54.0}, '1': {'precision': 0.5576923076923077, 'recall': 0.42028985507246375, 'f1-score': 0.4793388429752066, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.4971560130010834, 'recall': 0.4971819645732689, 'f1-score': 0.4876694214876033, 'support': 123.0}, 'weighted avg': {'precision': 0.5045384879634278, 'recall': 0.4878048780487805, 'f1-score': 0.48665349727877444, 'support': 123.0}}","[[31 23]
 [40 29]]"
305,100,0.05,70,5,dart,1.0,0.46174477696216826,0.4,"{'0': {'precision': 0.39473684210526316, 'recall': 0.2777777777777778, 'f1-score': 0.32608695652173914, 'support': 54.0}, '1': {'precision': 0.5411764705882353, 'recall': 0.6666666666666666, 'f1-score': 0.5974025974025974, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4679566563467492, 'recall': 0.4722222222222222, 'f1-score': 0.46174477696216826, 'support': 123.0}, 'weighted avg': {'precision': 0.4768859019859548, 'recall': 0.4959349593495935, 'f1-score': 0.478288413601245, 'support': 123.0}}","[[15 39]
 [23 46]]"
306,100,0.05,70,10,gbdt,0.7,0.4553140096618358,0.4,"{'0': {'precision': 0.3888888888888889, 'recall': 0.3888888888888889, 'f1-score': 0.3888888888888889, 'support': 54.0}, '1': {'precision': 0.5217391304347826, 'recall': 0.5217391304347826, 'f1-score': 0.5217391304347826, 'support': 69.0}, 'accuracy': 0.4634146341463415, 'macro avg': {'precision': 0.4553140096618358, 'recall': 0.4553140096618358, 'f1-score': 0.4553140096618358, 'support': 123.0}, 'weighted avg': {'precision': 0.4634146341463415, 'recall': 0.4634146341463415, 'f1-score': 0.4634146341463415, 'support': 123.0}}","[[21 33]
 [33 36]]"
307,100,0.05,70,10,gbdt,0.7,0.5039338842975207,0.5,"{'0': {'precision': 0.44776119402985076, 'recall': 0.5555555555555556, 'f1-score': 0.49586776859504134, 'support': 54.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.463768115942029, 'f1-score': 0.512, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.509594882729211, 'recall': 0.5096618357487923, 'f1-score': 0.5039338842975207, 'support': 123.0}, 'weighted avg': {'precision': 0.5171355764730354, 'recall': 0.5040650406504065, 'f1-score': 0.5049175569441645, 'support': 123.0}}","[[30 24]
 [37 32]]"
308,100,0.05,70,10,gbdt,0.7,0.4042735042735043,0.7000000000000001,"{'0': {'precision': 0.43137254901960786, 'recall': 0.8148148148148148, 'f1-score': 0.5641025641025641, 'support': 54.0}, '1': {'precision': 0.5238095238095238, 'recall': 0.15942028985507245, 'f1-score': 0.24444444444444444, 'support': 69.0}, 'accuracy': 0.44715447154471544, 'macro avg': {'precision': 0.47759103641456585, 'recall': 0.4871175523349436, 'f1-score': 0.4042735042735043, 'support': 123.0}, 'weighted avg': {'precision': 0.48322743731639, 'recall': 0.44715447154471544, 'f1-score': 0.3847821555138628, 'support': 123.0}}","[[44 10]
 [58 11]]"
309,100,0.05,70,10,gbdt,0.8,0.4553140096618358,0.4,"{'0': {'precision': 0.3888888888888889, 'recall': 0.3888888888888889, 'f1-score': 0.3888888888888889, 'support': 54.0}, '1': {'precision': 0.5217391304347826, 'recall': 0.5217391304347826, 'f1-score': 0.5217391304347826, 'support': 69.0}, 'accuracy': 0.4634146341463415, 'macro avg': {'precision': 0.4553140096618358, 'recall': 0.4553140096618358, 'f1-score': 0.4553140096618358, 'support': 123.0}, 'weighted avg': {'precision': 0.4634146341463415, 'recall': 0.4634146341463415, 'f1-score': 0.4634146341463415, 'support': 123.0}}","[[21 33]
 [33 36]]"
310,100,0.05,70,10,gbdt,0.8,0.5039338842975207,0.5,"{'0': {'precision': 0.44776119402985076, 'recall': 0.5555555555555556, 'f1-score': 0.49586776859504134, 'support': 54.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.463768115942029, 'f1-score': 0.512, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.509594882729211, 'recall': 0.5096618357487923, 'f1-score': 0.5039338842975207, 'support': 123.0}, 'weighted avg': {'precision': 0.5171355764730354, 'recall': 0.5040650406504065, 'f1-score': 0.5049175569441645, 'support': 123.0}}","[[30 24]
 [37 32]]"
311,100,0.05,70,10,gbdt,0.8,0.4042735042735043,0.7000000000000001,"{'0': {'precision': 0.43137254901960786, 'recall': 0.8148148148148148, 'f1-score': 0.5641025641025641, 'support': 54.0}, '1': {'precision': 0.5238095238095238, 'recall': 0.15942028985507245, 'f1-score': 0.24444444444444444, 'support': 69.0}, 'accuracy': 0.44715447154471544, 'macro avg': {'precision': 0.47759103641456585, 'recall': 0.4871175523349436, 'f1-score': 0.4042735042735043, 'support': 123.0}, 'weighted avg': {'precision': 0.48322743731639, 'recall': 0.44715447154471544, 'f1-score': 0.3847821555138628, 'support': 123.0}}","[[44 10]
 [58 11]]"
312,100,0.05,70,10,gbdt,1.0,0.4553140096618358,0.4,"{'0': {'precision': 0.3888888888888889, 'recall': 0.3888888888888889, 'f1-score': 0.3888888888888889, 'support': 54.0}, '1': {'precision': 0.5217391304347826, 'recall': 0.5217391304347826, 'f1-score': 0.5217391304347826, 'support': 69.0}, 'accuracy': 0.4634146341463415, 'macro avg': {'precision': 0.4553140096618358, 'recall': 0.4553140096618358, 'f1-score': 0.4553140096618358, 'support': 123.0}, 'weighted avg': {'precision': 0.4634146341463415, 'recall': 0.4634146341463415, 'f1-score': 0.4634146341463415, 'support': 123.0}}","[[21 33]
 [33 36]]"
313,100,0.05,70,10,gbdt,1.0,0.5039338842975207,0.5,"{'0': {'precision': 0.44776119402985076, 'recall': 0.5555555555555556, 'f1-score': 0.49586776859504134, 'support': 54.0}, '1': {'precision': 0.5714285714285714, 'recall': 0.463768115942029, 'f1-score': 0.512, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.509594882729211, 'recall': 0.5096618357487923, 'f1-score': 0.5039338842975207, 'support': 123.0}, 'weighted avg': {'precision': 0.5171355764730354, 'recall': 0.5040650406504065, 'f1-score': 0.5049175569441645, 'support': 123.0}}","[[30 24]
 [37 32]]"
314,100,0.05,70,10,gbdt,1.0,0.4042735042735043,0.7000000000000001,"{'0': {'precision': 0.43137254901960786, 'recall': 0.8148148148148148, 'f1-score': 0.5641025641025641, 'support': 54.0}, '1': {'precision': 0.5238095238095238, 'recall': 0.15942028985507245, 'f1-score': 0.24444444444444444, 'support': 69.0}, 'accuracy': 0.44715447154471544, 'macro avg': {'precision': 0.47759103641456585, 'recall': 0.4871175523349436, 'f1-score': 0.4042735042735043, 'support': 123.0}, 'weighted avg': {'precision': 0.48322743731639, 'recall': 0.44715447154471544, 'f1-score': 0.3847821555138628, 'support': 123.0}}","[[44 10]
 [58 11]]"
315,100,0.05,70,10,dart,0.7,0.5198173757692053,0.5,"{'0': {'precision': 0.4657534246575342, 'recall': 0.6296296296296297, 'f1-score': 0.5354330708661418, 'support': 54.0}, '1': {'precision': 0.6, 'recall': 0.43478260869565216, 'f1-score': 0.5042016806722689, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5328767123287671, 'recall': 0.5322061191626409, 'f1-score': 0.5198173757692053, 'support': 123.0}, 'weighted avg': {'precision': 0.5410624791179419, 'recall': 0.5203252032520326, 'f1-score': 0.5179130227086033, 'support': 123.0}}","[[34 20]
 [39 30]]"
316,100,0.05,70,10,dart,0.7,0.47098524449149737,0.5,"{'0': {'precision': 0.4246575342465753, 'recall': 0.5740740740740741, 'f1-score': 0.4881889763779528, 'support': 54.0}, '1': {'precision': 0.54, 'recall': 0.391304347826087, 'f1-score': 0.453781512605042, 'support': 69.0}, 'accuracy': 0.4715447154471545, 'macro avg': {'precision': 0.48232876712328765, 'recall': 0.48268921095008055, 'f1-score': 0.47098524449149737, 'support': 123.0}, 'weighted avg': {'precision': 0.4893618443033746, 'recall': 0.4715447154471545, 'f1-score': 0.4688872284077833, 'support': 123.0}}","[[31 23]
 [42 27]]"
317,100,0.05,70,10,dart,0.7,0.5203252032520326,0.5,"{'0': {'precision': 0.463768115942029, 'recall': 0.5925925925925926, 'f1-score': 0.5203252032520326, 'support': 54.0}, '1': {'precision': 0.5925925925925926, 'recall': 0.463768115942029, 'f1-score': 0.5203252032520326, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5281803542673108, 'recall': 0.5281803542673108, 'f1-score': 0.5203252032520326, 'support': 123.0}, 'weighted avg': {'precision': 0.536035505282589, 'recall': 0.5203252032520326, 'f1-score': 0.5203252032520326, 'support': 123.0}}","[[32 22]
 [37 32]]"
318,100,0.05,70,10,dart,0.8,0.5198173757692053,0.5,"{'0': {'precision': 0.4657534246575342, 'recall': 0.6296296296296297, 'f1-score': 0.5354330708661418, 'support': 54.0}, '1': {'precision': 0.6, 'recall': 0.43478260869565216, 'f1-score': 0.5042016806722689, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5328767123287671, 'recall': 0.5322061191626409, 'f1-score': 0.5198173757692053, 'support': 123.0}, 'weighted avg': {'precision': 0.5410624791179419, 'recall': 0.5203252032520326, 'f1-score': 0.5179130227086033, 'support': 123.0}}","[[34 20]
 [39 30]]"
319,100,0.05,70,10,dart,0.8,0.47098524449149737,0.5,"{'0': {'precision': 0.4246575342465753, 'recall': 0.5740740740740741, 'f1-score': 0.4881889763779528, 'support': 54.0}, '1': {'precision': 0.54, 'recall': 0.391304347826087, 'f1-score': 0.453781512605042, 'support': 69.0}, 'accuracy': 0.4715447154471545, 'macro avg': {'precision': 0.48232876712328765, 'recall': 0.48268921095008055, 'f1-score': 0.47098524449149737, 'support': 123.0}, 'weighted avg': {'precision': 0.4893618443033746, 'recall': 0.4715447154471545, 'f1-score': 0.4688872284077833, 'support': 123.0}}","[[31 23]
 [42 27]]"
320,100,0.05,70,10,dart,0.8,0.5203252032520326,0.5,"{'0': {'precision': 0.463768115942029, 'recall': 0.5925925925925926, 'f1-score': 0.5203252032520326, 'support': 54.0}, '1': {'precision': 0.5925925925925926, 'recall': 0.463768115942029, 'f1-score': 0.5203252032520326, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5281803542673108, 'recall': 0.5281803542673108, 'f1-score': 0.5203252032520326, 'support': 123.0}, 'weighted avg': {'precision': 0.536035505282589, 'recall': 0.5203252032520326, 'f1-score': 0.5203252032520326, 'support': 123.0}}","[[32 22]
 [37 32]]"
321,100,0.05,70,10,dart,1.0,0.5198173757692053,0.5,"{'0': {'precision': 0.4657534246575342, 'recall': 0.6296296296296297, 'f1-score': 0.5354330708661418, 'support': 54.0}, '1': {'precision': 0.6, 'recall': 0.43478260869565216, 'f1-score': 0.5042016806722689, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5328767123287671, 'recall': 0.5322061191626409, 'f1-score': 0.5198173757692053, 'support': 123.0}, 'weighted avg': {'precision': 0.5410624791179419, 'recall': 0.5203252032520326, 'f1-score': 0.5179130227086033, 'support': 123.0}}","[[34 20]
 [39 30]]"
322,100,0.05,70,10,dart,1.0,0.47098524449149737,0.5,"{'0': {'precision': 0.4246575342465753, 'recall': 0.5740740740740741, 'f1-score': 0.4881889763779528, 'support': 54.0}, '1': {'precision': 0.54, 'recall': 0.391304347826087, 'f1-score': 0.453781512605042, 'support': 69.0}, 'accuracy': 0.4715447154471545, 'macro avg': {'precision': 0.48232876712328765, 'recall': 0.48268921095008055, 'f1-score': 0.47098524449149737, 'support': 123.0}, 'weighted avg': {'precision': 0.4893618443033746, 'recall': 0.4715447154471545, 'f1-score': 0.4688872284077833, 'support': 123.0}}","[[31 23]
 [42 27]]"
323,100,0.05,70,10,dart,1.0,0.5203252032520326,0.5,"{'0': {'precision': 0.463768115942029, 'recall': 0.5925925925925926, 'f1-score': 0.5203252032520326, 'support': 54.0}, '1': {'precision': 0.5925925925925926, 'recall': 0.463768115942029, 'f1-score': 0.5203252032520326, 'support': 69.0}, 'accuracy': 0.5203252032520326, 'macro avg': {'precision': 0.5281803542673108, 'recall': 0.5281803542673108, 'f1-score': 0.5203252032520326, 'support': 123.0}, 'weighted avg': {'precision': 0.536035505282589, 'recall': 0.5203252032520326, 'f1-score': 0.5203252032520326, 'support': 123.0}}","[[32 22]
 [37 32]]"
324,100,0.1,31,-1,gbdt,0.7,0.5246535181236673,0.4,"{'0': {'precision': 0.46551724137931033, 'recall': 0.5, 'f1-score': 0.48214285714285715, 'support': 54.0}, '1': {'precision': 0.5846153846153846, 'recall': 0.5507246376811594, 'f1-score': 0.5671641791044776, 'support': 69.0}, 'accuracy': 0.5284552845528455, 'macro avg': {'precision': 0.5250663129973475, 'recall': 0.5253623188405797, 'f1-score': 0.5246535181236673, 'support': 123.0}, 'weighted avg': {'precision': 0.5323283949019861, 'recall': 0.5284552845528455, 'f1-score': 0.5298377450725467, 'support': 123.0}}","[[27 27]
 [31 38]]"
325,100,0.1,31,-1,gbdt,0.7,0.49429708222811675,0.5,"{'0': {'precision': 0.43548387096774194, 'recall': 0.5, 'f1-score': 0.46551724137931033, 'support': 54.0}, '1': {'precision': 0.5573770491803278, 'recall': 0.4927536231884058, 'f1-score': 0.5230769230769231, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4964304600740349, 'recall': 0.4963768115942029, 'f1-score': 0.49429708222811675, 'support': 123.0}, 'weighted avg': {'precision': 0.5038629709406559, 'recall': 0.4959349593495935, 'f1-score': 0.4978068189169955, 'support': 123.0}}","[[27 27]
 [35 34]]"
326,100,0.1,31,-1,gbdt,0.7,0.46646646646646645,0.6000000000000001,"{'0': {'precision': 0.43209876543209874, 'recall': 0.6481481481481481, 'f1-score': 0.5185185185185185, 'support': 54.0}, '1': {'precision': 0.5476190476190477, 'recall': 0.3333333333333333, 'f1-score': 0.4144144144144144, 'support': 69.0}, 'accuracy': 0.4715447154471545, 'macro avg': {'precision': 0.4898589065255732, 'recall': 0.4907407407407407, 'f1-score': 0.46646646646646645, 'support': 123.0}, 'weighted avg': {'precision': 0.49690282617111886, 'recall': 0.4715447154471545, 'f1-score': 0.46011865524060647, 'support': 123.0}}","[[35 19]
 [46 23]]"
327,100,0.1,31,-1,gbdt,0.8,0.5246535181236673,0.4,"{'0': {'precision': 0.46551724137931033, 'recall': 0.5, 'f1-score': 0.48214285714285715, 'support': 54.0}, '1': {'precision': 0.5846153846153846, 'recall': 0.5507246376811594, 'f1-score': 0.5671641791044776, 'support': 69.0}, 'accuracy': 0.5284552845528455, 'macro avg': {'precision': 0.5250663129973475, 'recall': 0.5253623188405797, 'f1-score': 0.5246535181236673, 'support': 123.0}, 'weighted avg': {'precision': 0.5323283949019861, 'recall': 0.5284552845528455, 'f1-score': 0.5298377450725467, 'support': 123.0}}","[[27 27]
 [31 38]]"
328,100,0.1,31,-1,gbdt,0.8,0.49429708222811675,0.5,"{'0': {'precision': 0.43548387096774194, 'recall': 0.5, 'f1-score': 0.46551724137931033, 'support': 54.0}, '1': {'precision': 0.5573770491803278, 'recall': 0.4927536231884058, 'f1-score': 0.5230769230769231, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4964304600740349, 'recall': 0.4963768115942029, 'f1-score': 0.49429708222811675, 'support': 123.0}, 'weighted avg': {'precision': 0.5038629709406559, 'recall': 0.4959349593495935, 'f1-score': 0.4978068189169955, 'support': 123.0}}","[[27 27]
 [35 34]]"
329,100,0.1,31,-1,gbdt,0.8,0.46646646646646645,0.6000000000000001,"{'0': {'precision': 0.43209876543209874, 'recall': 0.6481481481481481, 'f1-score': 0.5185185185185185, 'support': 54.0}, '1': {'precision': 0.5476190476190477, 'recall': 0.3333333333333333, 'f1-score': 0.4144144144144144, 'support': 69.0}, 'accuracy': 0.4715447154471545, 'macro avg': {'precision': 0.4898589065255732, 'recall': 0.4907407407407407, 'f1-score': 0.46646646646646645, 'support': 123.0}, 'weighted avg': {'precision': 0.49690282617111886, 'recall': 0.4715447154471545, 'f1-score': 0.46011865524060647, 'support': 123.0}}","[[35 19]
 [46 23]]"
330,100,0.1,31,-1,gbdt,1.0,0.5246535181236673,0.4,"{'0': {'precision': 0.46551724137931033, 'recall': 0.5, 'f1-score': 0.48214285714285715, 'support': 54.0}, '1': {'precision': 0.5846153846153846, 'recall': 0.5507246376811594, 'f1-score': 0.5671641791044776, 'support': 69.0}, 'accuracy': 0.5284552845528455, 'macro avg': {'precision': 0.5250663129973475, 'recall': 0.5253623188405797, 'f1-score': 0.5246535181236673, 'support': 123.0}, 'weighted avg': {'precision': 0.5323283949019861, 'recall': 0.5284552845528455, 'f1-score': 0.5298377450725467, 'support': 123.0}}","[[27 27]
 [31 38]]"
331,100,0.1,31,-1,gbdt,1.0,0.49429708222811675,0.5,"{'0': {'precision': 0.43548387096774194, 'recall': 0.5, 'f1-score': 0.46551724137931033, 'support': 54.0}, '1': {'precision': 0.5573770491803278, 'recall': 0.4927536231884058, 'f1-score': 0.5230769230769231, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.4964304600740349, 'recall': 0.4963768115942029, 'f1-score': 0.49429708222811675, 'support': 123.0}, 'weighted avg': {'precision': 0.5038629709406559, 'recall': 0.4959349593495935, 'f1-score': 0.4978068189169955, 'support': 123.0}}","[[27 27]
 [35 34]]"
332,100,0.1,31,-1,gbdt,1.0,0.46646646646646645,0.6000000000000001,"{'0': {'precision': 0.43209876543209874, 'recall': 0.6481481481481481, 'f1-score': 0.5185185185185185, 'support': 54.0}, '1': {'precision': 0.5476190476190477, 'recall': 0.3333333333333333, 'f1-score': 0.4144144144144144, 'support': 69.0}, 'accuracy': 0.4715447154471545, 'macro avg': {'precision': 0.4898589065255732, 'recall': 0.4907407407407407, 'f1-score': 0.46646646646646645, 'support': 123.0}, 'weighted avg': {'precision': 0.49690282617111886, 'recall': 0.4715447154471545, 'f1-score': 0.46011865524060647, 'support': 123.0}}","[[35 19]
 [46 23]]"
333,100,0.1,31,-1,dart,0.7,0.484436198721913,0.4,"{'0': {'precision': 0.4222222222222222, 'recall': 0.35185185185185186, 'f1-score': 0.3838383838383838, 'support': 54.0}, '1': {'precision': 0.5512820512820513, 'recall': 0.6231884057971014, 'f1-score': 0.5850340136054422, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.4867521367521368, 'recall': 0.48752012882447665, 'f1-score': 0.484436198721913, 'support': 123.0}, 'weighted avg': {'precision': 0.4946216385240776, 'recall': 0.5040650406504065, 'f1-score': 0.49670422492722144, 'support': 123.0}}","[[19 35]
 [26 43]]"
334,100,0.1,31,-1,dart,0.7,0.4959016393442623,0.5,"{'0': {'precision': 0.44285714285714284, 'recall': 0.5740740740740741, 'f1-score': 0.5, 'support': 54.0}, '1': {'precision': 0.5660377358490566, 'recall': 0.43478260869565216, 'f1-score': 0.4918032786885246, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.5044474393530998, 'recall': 0.5044283413848631, 'f1-score': 0.4959016393442623, 'support': 123.0}, 'weighted avg': {'precision': 0.5119584511208993, 'recall': 0.4959349593495935, 'f1-score': 0.49540183926429426, 'support': 123.0}}","[[31 23]
 [39 30]]"
335,100,0.1,31,-1,dart,0.7,0.4872626215840667,0.5,"{'0': {'precision': 0.4383561643835616, 'recall': 0.5925925925925926, 'f1-score': 0.5039370078740157, 'support': 54.0}, '1': {'precision': 0.56, 'recall': 0.4057971014492754, 'f1-score': 0.47058823529411764, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.49917808219178084, 'recall': 0.499194847020934, 'f1-score': 0.4872626215840667, 'support': 123.0}, 'weighted avg': {'precision': 0.5065953892415637, 'recall': 0.4878048780487805, 'f1-score': 0.48522915984139, 'support': 123.0}}","[[32 22]
 [41 28]]"
336,100,0.1,31,-1,dart,0.8,0.484436198721913,0.4,"{'0': {'precision': 0.4222222222222222, 'recall': 0.35185185185185186, 'f1-score': 0.3838383838383838, 'support': 54.0}, '1': {'precision': 0.5512820512820513, 'recall': 0.6231884057971014, 'f1-score': 0.5850340136054422, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.4867521367521368, 'recall': 0.48752012882447665, 'f1-score': 0.484436198721913, 'support': 123.0}, 'weighted avg': {'precision': 0.4946216385240776, 'recall': 0.5040650406504065, 'f1-score': 0.49670422492722144, 'support': 123.0}}","[[19 35]
 [26 43]]"
337,100,0.1,31,-1,dart,0.8,0.4959016393442623,0.5,"{'0': {'precision': 0.44285714285714284, 'recall': 0.5740740740740741, 'f1-score': 0.5, 'support': 54.0}, '1': {'precision': 0.5660377358490566, 'recall': 0.43478260869565216, 'f1-score': 0.4918032786885246, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.5044474393530998, 'recall': 0.5044283413848631, 'f1-score': 0.4959016393442623, 'support': 123.0}, 'weighted avg': {'precision': 0.5119584511208993, 'recall': 0.4959349593495935, 'f1-score': 0.49540183926429426, 'support': 123.0}}","[[31 23]
 [39 30]]"
338,100,0.1,31,-1,dart,0.8,0.4872626215840667,0.5,"{'0': {'precision': 0.4383561643835616, 'recall': 0.5925925925925926, 'f1-score': 0.5039370078740157, 'support': 54.0}, '1': {'precision': 0.56, 'recall': 0.4057971014492754, 'f1-score': 0.47058823529411764, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.49917808219178084, 'recall': 0.499194847020934, 'f1-score': 0.4872626215840667, 'support': 123.0}, 'weighted avg': {'precision': 0.5065953892415637, 'recall': 0.4878048780487805, 'f1-score': 0.48522915984139, 'support': 123.0}}","[[32 22]
 [41 28]]"
339,100,0.1,31,-1,dart,1.0,0.484436198721913,0.4,"{'0': {'precision': 0.4222222222222222, 'recall': 0.35185185185185186, 'f1-score': 0.3838383838383838, 'support': 54.0}, '1': {'precision': 0.5512820512820513, 'recall': 0.6231884057971014, 'f1-score': 0.5850340136054422, 'support': 69.0}, 'accuracy': 0.5040650406504065, 'macro avg': {'precision': 0.4867521367521368, 'recall': 0.48752012882447665, 'f1-score': 0.484436198721913, 'support': 123.0}, 'weighted avg': {'precision': 0.4946216385240776, 'recall': 0.5040650406504065, 'f1-score': 0.49670422492722144, 'support': 123.0}}","[[19 35]
 [26 43]]"
340,100,0.1,31,-1,dart,1.0,0.4959016393442623,0.5,"{'0': {'precision': 0.44285714285714284, 'recall': 0.5740740740740741, 'f1-score': 0.5, 'support': 54.0}, '1': {'precision': 0.5660377358490566, 'recall': 0.43478260869565216, 'f1-score': 0.4918032786885246, 'support': 69.0}, 'accuracy': 0.4959349593495935, 'macro avg': {'precision': 0.5044474393530998, 'recall': 0.5044283413848631, 'f1-score': 0.4959016393442623, 'support': 123.0}, 'weighted avg': {'precision': 0.5119584511208993, 'recall': 0.4959349593495935, 'f1-score': 0.49540183926429426, 'support': 123.0}}","[[31 23]
 [39 30]]"
341,100,0.1,31,-1,dart,1.0,0.4872626215840667,0.5,"{'0': {'precision': 0.4383561643835616, 'recall': 0.5925925925925926, 'f1-score': 0.5039370078740157, 'support': 54.0}, '1': {'precision': 0.56, 'recall': 0.4057971014492754, 'f1-score': 0.47058823529411764, 'support': 69.0}, 'accuracy': 0.4878048780487805, 'macro avg': {'precision': 0.49917808219178084, 'recall': 0.499194847020934, 'f1-score': 0.4872626215840667, 'support': 123.0}, 'weighted avg': {'precision': 0.5065953892415637, 'recall': 0.4878048780487805, 'f1-score': 0.48522915984139, 'support': 123.0}}","[[32 22]
 [41 28]]"
342,100,0.1,31,5,gbdt,0.7,0.42551411641687,0.7000000000000001,"{'0': {'precision': 0.4329896907216495, 'recall': 0.7777777777777778, 'f1-score': 0.5562913907284768, 'support': 54.0}, '1': {'precision': 0.5384615384615384, 'recall': 0.2028985507246377, 'f1-score': 0.29473684210526313, 'support': 69.0}, 'accuracy': 0.45528455284552843, 'macro avg': {'precision': 0.48572561459159397, 'recall': 0.49033816425120774, 'f1-score': 0.42551411641687, 'support': 123.0}, 'weighted avg': {'precision': 0.492156824819636, 'recall': 0.45528455284552843, 'f1-score': 0.4095656683300887, 'support': 123.0}}","[[42 12]
 [55 14]]"
