,Date,Close
338,2025-01-07,394.3599853515625
339,2025-01-08,394.94000244140625
340,2025-01-10,394.739990234375
341,2025-01-13,403.30999755859375
342,2025-01-14,396.3599853515625
343,2025-01-15,428.2200012207031
344,2025-01-16,413.82000732421875
345,2025-01-17,426.5
346,2025-01-21,424.07000732421875
347,2025-01-22,415.1099853515625
348,2025-01-23,412.3800048828125
349,2025-01-24,406.5799865722656
350,2025-01-27,397.1499938964844
351,2025-01-28,398.0899963378906
352,2025-01-29,389.1000061035156
353,2025-01-30,400.2799987792969
354,2025-01-31,404.6000061035156
355,2025-02-03,383.67999267578125
356,2025-02-04,392.2099914550781
357,2025-02-05,378.1700134277344
358,2025-02-06,374.32000732421875
359,2025-02-07,361.6199951171875
360,2025-02-10,350.7300109863281
361,2025-02-11,328.5
362,2025-02-12,336.510009765625
363,2025-02-13,355.94000244140625
364,2025-02-14,355.8399963378906
365,2025-02-18,354.1099853515625
366,2025-02-19,360.55999755859375
367,2025-02-20,354.3999938964844
368,2025-02-21,337.79998779296875
369,2025-02-24,330.5299987792969
370,2025-02-25,302.79998779296875
371,2025-02-26,290.79998779296875
372,2025-02-27,281.95001220703125
373,2025-02-28,292.9800109863281
374,2025-03-03,284.6499938964844
375,2025-03-04,272.0400085449219
376,2025-03-05,279.1000061035156
377,2025-03-06,263.45001220703125
378,2025-03-07,262.6700134277344
379,2025-03-10,222.14999389648438
380,2025-03-11,230.5800018310547
381,2025-03-12,248.08999633789062
382,2025-03-13,240.67999267578125
383,2025-03-14,249.97999572753906
384,2025-03-17,238.00999450683594
385,2025-03-18,225.30999755859375
386,2025-03-19,235.86000061035156
387,2025-03-20,236.25999450683594
388,2025-03-21,248.7100067138672
389,2025-03-24,278.3900146484375
390,2025-03-25,288.1400146484375
391,2025-03-26,272.05999755859375
392,2025-03-27,273.1300048828125
393,2025-03-28,263.54998779296875
394,2025-03-31,259.1600036621094
395,2025-04-01,268.4599914550781
396,2025-04-02,282.760009765625
397,2025-04-03,267.2799987792969
398,2025-04-04,239.42999267578125
399,2025-04-07,233.2899932861328
400,2025-04-08,221.86000061035156
401,2025-04-09,272.20001220703125
402,2025-04-10,252.39999389648438
403,2025-04-11,252.30999755859375
404,2025-04-14,252.35000610351562
405,2025-04-15,254.11000061035156
406,2025-04-16,241.5500030517578
407,2025-04-17,241.3699951171875
408,2025-04-21,227.5
409,2025-04-22,237.97000122070312
410,2025-04-23,250.74000549316406
411,2025-04-24,259.510009765625
412,2025-04-25,284.95001220703125
413,2025-04-28,285.8800048828125
414,2025-04-29,292.0299987792969
415,2025-04-30,282.1600036621094
416,2025-05-01,280.5199890136719
417,2025-05-02,287.2099914550781
418,2025-05-05,280.260009765625
419,2025-05-06,275.3500061035156
420,2025-05-07,276.2200012207031
421,2025-05-08,284.82000732421875
422,2025-05-09,298.260009765625
423,2025-05-12,318.3800048828125
424,2025-05-13,334.07000732421875
425,2025-05-14,347.67999267578125
426,2025-05-15,342.82000732421875
427,2025-05-16,349.9800109863281
428,2025-05-19,342.0899963378906
429,2025-05-20,343.82000732421875
430,2025-05-21,334.6199951171875
431,2025-05-22,341.0400085449219
432,2025-05-23,339.3399963378906
433,2025-05-27,362.8900146484375
434,2025-05-28,356.8999938964844
435,2025-05-29,358.42999267578125
436,2025-05-30,346.4599914550781
437,2025-06-02,342.69000244140625
438,2025-06-03,344.2699890136719
439,2025-06-04,332.04998779296875
440,2025-06-05,284.70001220703125
441,2025-06-06,295.1400146484375
442,2025-06-09,308.5799865722656
443,2025-06-10,326.0899963378906
444,2025-06-11,326.42999267578125
445,2025-06-12,319.1099853515625
446,2025-06-13,325.30999755859375
447,2025-06-16,329.1300048828125
448,2025-06-17,316.3500061035156
449,2025-06-18,322.04998779296875
450,2025-06-20,322.1600036621094
451,2025-06-23,348.67999267578125
452,2025-06-24,340.4700012207031
453,2025-06-25,327.54998779296875
454,2025-06-26,325.7799987792969
455,2025-06-27,323.6300048828125
456,2025-06-30,317.6600036621094
457,2025-07-01,300.7099914550781
458,2025-07-02,315.6499938964844
459,2025-07-03,315.3500061035156
460,2025-07-07,293.94000244140625
461,2025-07-08,297.80999755859375
462,2025-07-09,295.8800048828125
463,2025-07-10,309.8699951171875
464,2025-07-11,313.510009765625
465,2025-07-14,316.8999938964844
466,2025-07-15,310.7799987792969
467,2025-07-16,321.6700134277344
468,2025-07-17,319.4100036621094
469,2025-07-18,329.6499938964844
470,2025-07-21,328.489990234375
471,2025-07-22,332.1099853515625
472,2025-07-23,332.55999755859375
473,2025-07-24,305.29998779296875
474,2025-07-25,316.05999755859375
475,2025-07-28,325.5899963378906
476,2025-07-29,321.20001220703125
477,2025-07-30,319.0400085449219
478,2025-07-31,308.2699890136719
479,2025-08-01,302.6300048828125
480,2025-08-04,309.260009765625
481,2025-08-05,308.7200012207031
482,2025-08-06,319.9100036621094
483,2025-08-07,322.2699890136719
484,2025-08-08,329.6499938964844
485,2025-08-11,339.0299987792969
486,2025-08-12,340.8399963378906
487,2025-08-13,339.3800048828125
488,2025-08-14,335.5799865722656
489,2025-08-15,330.55999755859375
490,2025-08-18,335.1600036621094
491,2025-08-19,329.30999755859375
492,2025-08-20,323.8999938964844
493,2025-08-21,320.1099853515625
494,2025-08-22,340.010009765625
495,2025-08-25,346.6000061035156
496,2025-08-26,351.6700134277344
497,2025-08-27,349.6000061035156
498,2025-08-28,345.9800109863281
499,2025-08-29,333.8699951171875
500,2025-09-02,329.3599853515625
501,2025-09-03,334.0899963378906
502,2025-09-04,338.5299987792969
503,2025-09-05,350.8399963378906
504,2025-09-08,346.3999938964844
505,2025-09-09,346.9700012207031
506,2025-09-10,347.7900085449219
507,2025-09-11,368.80999755859375
508,2025-09-12,395.94000244140625
509,2025-09-15,410.0400085449219
510,2025-09-16,421.6199951171875
511,2025-09-17,425.8599853515625
512,2025-09-18,416.8500061035156
513,2025-09-19,426.07000732421875
514,2025-09-22,434.2099914550781
515,2025-09-23,425.8500061035156
516,2025-09-24,442.7900085449219
517,2025-09-25,423.3900146484375
518,2025-09-26,440.3999938964844
519,2025-09-29,443.2099914550781
520,2025-09-30,444.7200012207031
521,2025-10-01,459.4599914550781
522,2025-10-02,436.0
523,2025-10-03,429.8299865722656
524,2025-10-06,453.25
525,2025-10-07,433.0899963378906
526,2025-10-08,438.69000244140625
527,2025-10-09,435.5400085449219
528,2025-10-10,413.489990234375
529,2025-10-13,435.8999938964844
530,2025-10-14,429.239990234375
531,2025-10-15,435.1499938964844
532,2025-10-16,428.75
533,2025-10-17,439.30999755859375
534,2025-10-20,447.42999267578125
535,2025-10-21,442.6000061035156
536,2025-10-22,438.9700012207031
537,2025-10-23,448.9800109863281
538,2025-10-24,433.7200012207031
539,2025-10-27,452.4200134277344
540,2025-10-28,460.54998779296875
541,2025-10-29,461.510009765625
542,2025-10-30,440.1000061035156
